CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,MEDIO DE ENLACE,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD
15,BOYACÁ,SUGAMUXI,"15,759",SOGAMOSO,"215,759,000,583",INSTITUCION EDUCATIVA EL CRUCERO,"215,759,001,580",CINTAS NO 2,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.61125,-72.865333333
15,BOYACÁ,CENTRO,"15,001",TUNJA,"115,001,002,807",GUSTAVO ROJAS PINILLA.,"215,001,001,139",PORVENIR,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,FIBRA,10,10,09/06/2024 12:00:00 AM,5.522083333,-73.389444444
15,BOYACÁ,SUGAMUXI,"15,047",AQUITANIA,"115,047,000,019",I.E. TECNICA RAMON IGNACIO AVELLA,"215,047,000,242",ESC HATOVIEJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.534143913,-72.873353912
15,BOYACÁ,RICAURTE,"15,051",ARCABUCO,"115,051,000,155",I.E. TECNICO ALEJANDRO DE HUMBOLDT,"215,051,000,117",ESC CABECERAS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.764552941,-73.479757803
15,BOYACÁ,TUNDAMA,"15,087",BELÉN,"115,087,000,208",I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,"215,087,000,148",ESC TUATE BAJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.014683522,-72.882609032
15,BOYACÁ,LENGUPÁ,"15,090",BERBEO,"315,090,000,064",I.E. CAMPO ELIAS CORTES,"215,090,000,051",ESC RODEO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.21194424,-73.10827018
15,BOYACÁ,VALDERRAMA,"15,092",BETÉITIVA,"215,092,000,105",I.E. TECNICO AGROPECUARIO SANTA RITA DE CASIA,"215,092,000,059",ESC RURAL VILLA FRANCA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.9427448,-72.79669432
15,BOYACÁ,NORTE,"15,097",BOAVITA,"115,097,000,028",I.E. TECNICO AGRICOLA,"215,097,000,090",ESC RURAL LAS MINAS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.26984459,-72.613704
15,BOYACÁ,MÁRQUEZ,"15,104",BOYACÁ,"215,104,000,092",I.E. TECNICA AGROPECUARIA SAN ISIDRO,"215,104,000,041",ESC SOCONZAQUE OCCIDENTE,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.42717,-73.3876
15,BOYACÁ,OCCIDENTE,"15,106",BRICEÑO,"315,106,000,124",I.E. TECNICA MANUEL BRICEÑO,"215,106,000,073",ESC RURAL VIJAGUAL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"572,531,400","-73,893,972,000"
15,BOYACÁ,OCCIDENTE,"15,109",BUENAVISTA,"215,109,000,163",I.E. TECNICA AGROPECUARIA LA GRANJA,"215,109,000,112",ESC SARVITH,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"5,493,341","-74,002,197"
15,BOYACÁ,OCCIDENTE,"15,131",CALDAS,"415,131,000,141",I.E. TECNICA AGRICOLA ANTONIO NARIÑO,"215,131,000,126",ESC LAS VUELTAS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.607528,-73.885528
15,BOYACÁ,LENGUPÁ,"15,135",CAMPOHERMOSO,"315,135,000,338",I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,"215,135,000,066",ESC RUR ENCENILLO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.764552941,-73.479757803
15,BOYACÁ,TUNDAMA,"15,162",CERINZA,"115,162,000,120",I.E. DE CERINZA,"215,162,000,060",ESC RUR LA MESETA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.98637379,-72.95324757
15,BOYACÁ,NEIRA,"15,172",CHINAVITA,"215,172,000,050",I.E. JUAN DE JESUS ACEVEDO,"215,172,000,114",ESC VALLE,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.22669277,-73.33473387
15,BOYACÁ,OCCIDENTE,"15,176",CHIQUINQUIRÁ,"215,176,001,131",I.E. TECNICA LOS COMUNEROS,"215,176,000,305",SEDE SANTA TERESA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"5,623,393","-73,715,576"
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,020",I.E. TECNICA EL CERRO,"215,232,000,160",ESC PUENTE PIEDRA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.638170987,-73.398996644
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"115,180,000,013",I.E. TECNICO AGROPECUARIO,"215,180,000,123",ESC DUARTES ABAJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"6,549,787,611","-72,515,760,494"
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,191",SEDE LA COLORADA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.27212,-72.4627
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,059",ESC GUAYACAN Y PEÑA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.053596,-73.445802
15,BOYACÁ,CENTRO,"15,187",CHIVATÁ,"315,187,000,069",I.E. AGROPECUARIO,"215,187,000,072",ESC CARBONERAS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,2.56881,-73.2618
15,BOYACÁ,ORIENTE,"15,236",CHIVOR,"115,022,000,260",I.E. TECNICO AGROPECUARIO LA ESMERALDA,"215,022,000,248",ESC CAMOYO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,4.90197418,-73.32403377
15,BOYACÁ,MÁRQUEZ,"15,189",CIÉNEGA,"215,189,000,061",I.E. SANTO DOMINGO SAVIO,"215,189,000,142",ESC PLAN,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.39863408,-73.28121631
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,294",I.E. SAN FRANCISCO,"215,204,000,189",ESC LA TOMA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.66088414,-73.29170596
15,BOYACÁ,OCCIDENTE,"15,212",COPER,"215,212,000,112",I.E. SAN MIGUEL,"215,212,000,295",ESC SAN IGNACIO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.43834,-74.004868
15,BOYACÁ,TUNDAMA,"15,215",CORRALES,"315,215,000,029",I.E. TECNICA JUAN JOSE SAMANIEGO,"215,215,000,067",ESC REYES PATRIA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"5,833,769","-72,826,614"
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,238",ESC EL TOPON,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.498127,-72.760712
15,BOYACÁ,GUTIÉRREZ,"15,223",CUBARÁ,"315,223,000,119",I.E. TECNICA NACIONALIZADA PABLO VI,"215,223,000,301",ESC PUERTO NUEVO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,"7,033,583","-72,082,278"
15,BOYACÁ,CENTRO,"15,224",CUCAITA,"115,224,000,067",I.E. SAN FELIPE,"215,224,000,088",C E CHIPACATA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,FIBRA,10,10,09/06/2024 12:00:00 AM,5.510289778,-73.451242208
15,BOYACÁ,SUGAMUXI,"15,226",CUÍTIVA,"115,226,000,056",I.E. SANTO DOMINGO SAVIO,"215,226,000,042",ESC RUR CORDONCILLOS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.601824,-72.934741
15,BOYACÁ,GUTIÉRREZ,"15,244",EL COCUY,"215,244,000,131",I.E. EL CARDON,"215,244,000,319",ESC LOS CUCHAROS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.352926,-72.410596
15,BOYACÁ,GUTIÉRREZ,"15,248",EL ESPINO,"215,248,000,208",I.E. CASCAJAL,"215,248,000,160",ESC PALO BLANCO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.5360338,-72.473389
15,BOYACÁ,SUGAMUXI,"15,272",FIRAVITOBA,"215,272,000,197",I.E. TECNICA AGROPECUARIA SAN ANTONIO,"215,272,000,189",ESC SAN CARLOS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"5,678,357","-73,060,082"
15,BOYACÁ,TUNDAMA,"15,276",FLORESTA,"115,276,000,014",I.E. HECTOR JULIO RANGEL QUINTERO,"215,276,000,205",ESC CHORRERA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.85015703,-72.9553465
15,BOYACÁ,RICAURTE,"15,293",GACHANTIVÁ,"215,293,000,111",I.E. GUITOQUE,"215,293,000,171",C E GACHANTIVÁ VIEJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.685973559,-73.542562
15,BOYACÁ,SUGAMUXI,"15,296",GAMEZA,"215,296,000,058",I.E. SAZA,"215,296,000,112",ESC CHITAL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.78467868,-72.7604161
15,BOYACÁ,NEIRA,"15,299",GARAGOA,"115,299,000,038",I.E. TECNICA SAN LUIS,"215,299,000,130",ESC GUANICA MOLINO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.135414099,-73.335506284
15,BOYACÁ,GUTIÉRREZ,"15,317",GUACAMAYAS,"115,317,000,016",I.E. TECNICA SAN DIEGO DE ALCALA,"215,317,000,088",ESC URAGON,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.448055,-72.523191
15,BOYACÁ,ORIENTE,"15,325",GUAYATÁ,"215,325,000,089",I.E. SOCHAQUIRA ABAJO,"215,325,000,267",ESC CALICHE,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,4.984807697,-73.502007164
15,BOYACÁ,GUTIÉRREZ,"15,332",GÜICÁN,"115,332,000,294",I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,"215,332,000,108",ESC SAN FRANCISCO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.492456,-72.420238
15,BOYACÁ,SUGAMUXI,"15,362",IZA,"315,362,000,093",I.E. TECNICA SERGIO CAMARGO,"215,362,000,048",COL EDUC BAS CARICHANA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.63344146,-72.95482283
15,BOYACÁ,MÁRQUEZ,"15,367",JENESANO,"115,367,000,017",I.E. TECNICO COMERCIAL,"215,367,000,119",ESC BAGANIQUE BAJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.35944,-73.3621
15,BOYACÁ,VALDERRAMA,"15,368",JERICÓ,"115,368,000,151",I.E. TECNICA LOPEZ QUEVEDO,"215,368,000,210",ESC SAN RAFAEL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,6.156983,-72.532982
15,BOYACÁ,ORIENTE,"15,380",LA CAPILLA,"315,380,000,114",I.E. LA CANDELARIA,"215,380,000,063",ESC ZINC,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.10297644,-73.46223953
15,BOYACÁ,NORTE,"15,403",LA UVITA,"115,403,000,011",I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,"215,403,000,139",SEDE SAN IGNACIO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.336514,-72.562052
15,BOYACÁ,OCCIDENTE,"15,401",LA VICTORIA,"315,401,000,276",I.E. ALFONSO LOPEZ PUMAREJO,"215,401,000,166",ESC NOPASAL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.531530225,-74.207641247
15,BOYACÁ,NEIRA,"15,425",MACANAL,"115,425,000,014",I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,"215,425,000,213",LA MESA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.016294899,-73.329181693
15,BOYACÁ,OCCIDENTE,"15,442",MARIPÍ,"315,442,000,264",I.E. JORGE ELIECER GAITAN,"215,442,000,391",ESC SAN ANTONIO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.528472222,-74.01175
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,161",ESC MORRO ARRIBA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.118322153,-73.134572084
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"215,464,000,085",I.E. TUNJUELO,"215,464,000,158",ESC SAN IGNACIO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.739014087,-72.751515687
15,BOYACÁ,SUGAMUXI,"15,466",MONGUÍ,"115,466,000,151",I.E. TECNICA DE MONGUI,"215,466,000,074",ESC RURAL REGINALDO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.730436813,-72.872088762
15,BOYACÁ,CENTRO,"15,476",MOTAVITA,"115,476,000,124",I.E. TECNICA SANTA CRUZ DE MOTAVITA,"215,476,000,021",CENT EDUC SALVIAL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,FIBRA,10,10,09/06/2024 12:00:00 AM,5.586472309,-73.35286
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"415,480,000,400",I.E. CONCHA MEDINA DE SILVA,"215,480,000,273",ESC GUADUALON BAJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.545234,-74.151442
15,BOYACÁ,MÁRQUEZ,"15,494",NUEVO COLÓN,"215,494,000,063",I.E. LLANO GRANDE,"215,494,000,098",ESC CARBONERA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.586197469,-73.378949016
15,BOYACÁ,CENTRO,"15,500",OICATÁ,"115,500,000,084",I.E. NICOLAS CUERVO Y ROJAS,"215,500,000,046",CE SAN PEDRO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,FIBRA,10,10,09/06/2024 12:00:00 AM,5.58616228,-73.27247492
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,700",ESC LOS ANDES,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,"5,804,881,262","-74,217,083,801"
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"215,511,000,111",ESC GUACAL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.12733811,-73.37569363
15,BOYACÁ,LENGUPÁ,"15,514",PÁEZ,"115,514,000,249",I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,"215,514,000,413",ESC RURAL YAPOMPO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.799879,-72.99916
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"215,516,000,127",I.E. RAFAEL BAYONA NIÑO,"215,516,000,259",ESC TOIBITA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,FIBRA,10,10,09/06/2024 12:00:00 AM,5.79931629,-73.11056823
15,BOYACÁ,LA LIBERTAD,"15,518",PAJARITO,"115,518,000,219",I.E. AGROPECUARIA,"215,518,000,167",SEDE SABANA LARGA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.402412,-72.606526
15,BOYACÁ,GUTIÉRREZ,"15,522",PANQUEBA,"115,522,000,126",I.E. TECNICA DE PANQUEBA,"215,522,000,023",ESC ORGONIGA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"6,449,368,180","-72,439,356,630"
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,435",I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,"215,531,000,206",ESC MANOTE ALTO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,"5,624,899","-73,954,254"
15,BOYACÁ,LA LIBERTAD,"15,533",PAYA,"115,533,000,179",I.E. TECNICO SIMONA AMAYA,"215,533,000,149",BOCA DE MONTE,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.604274,-72.458606
15,BOYACÁ,VALDERRAMA,"15,537",PAZ DE RÍO,"115,537,000,025",I.E. TECNICA INDUSTRIAL Y MINERA,"215,537,000,241",ESC RURAL SOAPAGA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.010161593,-72.774192129
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"215,542,000,194",I.E. EL HATO,"215,542,000,097",CENT EDUC CHAVIGA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.527903042,-72.056128269
15,BOYACÁ,LA LIBERTAD,"15,550",PISBA,"115,550,000,191",I.E. RAMON BARRANTES,"215,550,000,152",ESC SIMÓN BOLIVAR,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.77253,-72.50385
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,121",I.E. TECNICA PUERTO SERVIEZ,"215,572,000,351",ESC. MORROCALIENTE,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,"6,224,505,600","-74,563,463,700"
15,BOYACÁ,OCCIDENTE,"15,580",QUÍPAMA,"215,580,000,017",I.E. LA FLORESTA,"215,580,000,530",VILLA ESPERANZA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.529278,-74.139972
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"215,599,000,123",I.E. NAGUATA,"215,599,000,204",ESC FERNANDEZ,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.3692,-73.3397
15,BOYACÁ,RICAURTE,"15,600",RÁQUIRA,"215,600,000,311",I.E. NUESTRA SEÑORA DE LA CANDELARIA,"215,600,000,086",ESC FARFAN,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,5.438347,-73.660896
15,BOYACÁ,MÁRQUEZ,"15,621",RONDÓN,"215,621,000,035",I.E. RANCHO GRANDE,"215,621,000,248",CEN EDUC QUEBRADA HONDA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.321665755,-73.229908497
15,BOYACÁ,OCCIDENTE,"15,632",SABOYÁ,"215,632,000,592",I.E. NORMAL SUPERIOR,"215,632,000,622",CEN LA ROSITA BAJO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.658982,-73.781197
15,BOYACÁ,RICAURTE,"15,638",SÁCHICA,"315,638,000,050",I.E. NUEVA GENERACION,"215,638,000,101",CENT SAN LORENZO,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.558245,-73.554459
15,BOYACÁ,CENTRO,"15,646",SAMACÁ,"215,646,000,170",I.E. TECNICA SALAMANCA,"215,646,000,455",ESC RAMA BLANCA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,5.79931629,-73.50294102
15,BOYACÁ,LENGUPÁ,"15,660",SAN EDUARDO,"315,660,000,012",I.E. TECNICA ANTONIO NARIÑO,"215,660,000,093",ESC BOMBITA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,FIBRA,10,10,09/06/2024 12:00:00 AM,5.20098217,-73.10010696
15,BOYACÁ,RICAURTE,"15,664",SAN JOSÉ DE PARE,"215,664,000,055",I.E. TECNICA LA AMISTAD,"215,664,000,063",SEDE MACIEGAL,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,"5,956,362,724,304,199","-7,354,341,888,427,734"
15,BOYACÁ,NEIRA,"15,667",SAN LUIS DE GACENO,"215,667,000,153",I.E. TELEPALMERITAS,"215,667,000,277",ESC LA FRONTERA,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,4.819954302,-73.166779947
15,BOYACÁ,NORTE,"15,673",SAN MATEO,"215,673,000,220",I.E. PAZ Y LIBERTAD,"215,673,000,360",ESC HATICO HOYA DE DUARTES,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,6.403899,-72.583547
15,BOYACÁ,OCCIDENTE,"15,676",SAN MIGUEL DE SEMA,"115,676,000,013",I.E. TECNICA ALFONSO VANEGAS SIERRA,"215,676,000,093",ESC SIRIGAY,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,RADIO ENLACE,10,10,09/06/2024 12:00:00 AM,"5,499,559","-73,753,250"
15,BOYACÁ,OCCIDENTE,"15,681",SAN PABLO DE BORBUR,"315,681,000,331",I.E. TECNICA PABLO VALETTE,"215,681,000,166",ESC PARAMO LAGUNAS,RURAL,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,SATELITAL,10,10,09/06/2024 12:00:00 AM,"5,690,384","-74,070,175"
